train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,0.0,0.2093963623046875,0.004445385912385947,223722766667514.44,0.00018469724396264094,0.0026587000931242995,101632234765857.06,0.00013960815975201305,0.00034482384540243443,36763508324093.1,2.6048907435948396e-05,0.18617844313867637,0.18116623850145397,0.1828566450447917,0.22596563370015346,0.22873753009454023,0.22875466298968172,0.08384497226539993,0.09019185282649367,0.08485314316202448,0.0880147448423552,0.0911664809018759,0.08547474622992257
1000,0.0,0.34041595458984375,0.00401455939787696,206199266241910.28,0.0001670094220555965,0.0027901361937099876,129188882079114.56,0.0001534941983344843,0.0006883894753555755,70994257883492.34,3.453394737926036e-05,0.19390744467524876,0.1935494080462804,0.19343071382928462,0.21840048980843005,0.2266638824236012,0.2223394833960629,0.06364051366651051,0.07300069091361287,0.06732971969938978,0.0677451936170603,0.07717606044571261,0.07102738770392218
1500,0.0,0.5551416873931885,0.0037496381891591727,185525027915585.38,0.00015855241459408306,0.002309317164213381,106697118699538.3,0.00012131911850264728,0.0007676555008649668,67371477952528.02,3.2821719586949214e-05,0.19887397083693872,0.19813244250811013,0.19803895623193193,0.209547274796416,0.21370353456347224,0.21203623008811245,0.04554527704578866,0.053339283612374784,0.04957583217443279,0.0476442133908034,0.056820496536511354,0.05217210613444346
2000,0.0,0.8360881805419922,0.0034278098712201576,160662627399804.1,0.00014601779643292248,0.002171541749222487,96567158432137.19,0.00011113367671418925,0.0006800869468317664,62657320044311.95,2.663199192087456e-05,0.2013600170690641,0.20038075770426378,0.20051099584016624,0.21049983757237328,0.21427657427005614,0.21213654727281397,0.04140425321554332,0.048685246112335094,0.045767046374934055,0.047048163410817814,0.0536407559579676,0.05121756412210581
2500,0.0,1.1868395805358887,0.0037488152858001556,180213235674445.16,0.00015607108704914562,0.0024255476586907436,95094032234395.98,0.00012654302126447207,0.0004798342693756458,43134963033832.016,1.767276393527228e-05,0.2030632063406582,0.20232235886373157,0.2021285533888835,0.2092184615813625,0.2116684670453356,0.20982924397672623,0.038054208923759325,0.044366022037528,0.040525208832735506,0.045675232090357724,0.05106033137665057,0.046798572793470064
3000,0.0,1.6263017654418945,0.0034018105693569183,160093632299580.28,0.00014366217903079816,0.0028446713661903723,127066139575317.08,0.00014370468175037084,0.0003218214058820302,36017021190794.68,1.5886103150004275e-05,0.20412339225297108,0.20333135086481702,0.20340995870803333,0.20949630418723703,0.21109220601046408,0.21041928024984843,0.037036636277756246,0.040144335170886905,0.03898269253793986,0.04248999243301525,0.04489558888253911,0.043533141579158184
3500,0.0,2.124842643737793,0.0034474408067807585,158139975117283.1,0.00014495723255450888,0.0027274143848015323,108421497852479.08,0.0001333412953671956,0.0002544820340420107,23099317236994.938,1.0703286786653372e-05,0.20775637772089456,0.20702799469548713,0.2070200741963468,0.20918741460785356,0.21076866757048518,0.20976906065949774,0.03624591838796786,0.03900806037836263,0.037792171743222955,0.040619473900450606,0.043418599723260586,0.04155173303296502
4000,0.0,2.680217981338501,0.00323475257003024,149342424811177.9,0.0001370155452487462,0.00301373140286771,128700393585606.73,0.00014635110693497956,0.00022096771690540372,29816557829238.12,1.169980652382386e-05,0.2083676643197852,0.20750747048003967,0.20751335007583713,0.21006116802460847,0.21167127992563792,0.2108778448817716,0.030964455234347127,0.0344671776679496,0.03296044352907406,0.03625018037163206,0.038925308533977715,0.03743504515940497
4500,0.0,3.3189964294433594,0.003429719129092182,158883972756602.66,0.00014416905248283338,0.002982515759312698,128718678328097.88,0.00014650610294140824,0.00015137356327121084,22410082575709.8,1.0013370766420548e-05,0.20828167095474523,0.207544230284015,0.20770869986053686,0.20969122599798612,0.2113421998193165,0.21072098640266218,0.028700210092247744,0.031997999703154104,0.030683688746079574,0.03508923308467532,0.03802515652040179,0.03687099447066216
5000,0.0,3.9831151962280273,0.0036256010549988774,170180654595889.06,0.00015265392275726076,0.003081034281725292,135290459771742.03,0.00015241726049862044,0.00011627624406911976,15973728280251.951,8.484125188221238e-06,0.20965979688310968,0.20908522375845956,0.2091458170384208,0.20610906730215492,0.20710613328460603,0.20637788926945072,0.027913044995645543,0.03127562019766521,0.02958745730053871,0.03531005388746965,0.03800418340768432,0.036818545667897454
5500,0.0,4.788722276687622,0.00369146078566487,173807902820732.84,0.000156269281448921,0.003060629421118217,131168138398866.3,0.00015015554190521025,0.00014735738739857064,15556601631883.293,7.74772169039889e-06,0.2093579049934076,0.20880976957169706,0.2088500329827548,0.2058545793202709,0.20689304089470492,0.20654428707360645,0.027069643879381364,0.029891241410208078,0.02865510428020065,0.03560200014420516,0.037380215561431826,0.036780579267918265
6000,0.0,5.73334264755249,0.003534716032944246,165521646813745.97,0.0001507798228666415,0.0033820924634766266,150946101535469.8,0.000162699366104903,0.0001924993369875075,16430826596277.195,9.156447819921646e-06,0.20791052026165754,0.2072470266161812,0.20732174869815578,0.20410518566483893,0.204973230559163,0.20505044182568524,0.025588669100344266,0.028747713531827705,0.028156518288748923,0.035764111873139354,0.037869872334045214,0.03734792143444369
6500,0.0,6.663013219833374,0.003426587863426114,160347673531674.6,0.0001466843220851025,0.0034188830051375208,153412156614628.8,0.00016259316917481936,0.00036120925826846616,29477100499532.754,1.390318100955515e-05,0.20820992437751004,0.20769333294866654,0.2076969226502551,0.20449736394945037,0.20589385083582637,0.20526313912297173,0.02620599068068279,0.029520611806914267,0.027871835224002394,0.03589092655007094,0.037942322271962585,0.036801236190255604
7000,0.0,7.704543590545654,0.0033740051111197833,155495032889494.16,0.00014426883850219817,0.003309759996049151,152562839406845.22,0.0001590538816569779,0.0003947904537024618,37323860620533.26,1.6158736232693015e-05,0.20744696178812413,0.20687497764118254,0.20701492311907566,0.20285246910627455,0.20424361604575184,0.20367773532504946,0.0265992897665362,0.028895144412048813,0.027834690804765062,0.035846486844650444,0.03788281678051153,0.03697388332294832
7500,0.0,8.84653902053833,0.003381083857928791,154857122700257.75,0.00014508428818990428,0.003230465901493643,145391225261039.2,0.0001557928214180614,0.0003582484185998415,32494444411775.984,1.2695134276054009e-05,0.20722213829566363,0.20667766458557058,0.2067871356031487,0.20329019121242287,0.20456953601203312,0.20429841142033203,0.02676671094725403,0.029241580064237178,0.028040211277512703,0.03584521495632306,0.03794017921499406,0.037270800132189724
8000,0.0,9.917534589767456,0.0034530770274900954,156941219722020.2,0.00014832017767541766,0.0031976772861166338,139412796565597.23,0.00015293456588974652,0.0003364773315538391,24129771820686.566,1.1794717767976535e-05,0.20799192505149106,0.20752650355132635,0.2076718847564549,0.20442689621624066,0.2052363394924065,0.20503603428839656,0.027299178439718744,0.02885699904766546,0.02834618724463533,0.03575265517158637,0.03757353335901989,0.03724787118194221
