train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,0.0,0.21463990211486816,0.0028405280889147438,139055489898032.86,0.00011656752720017495,0.001759622749932547,70684144391740.77,9.245763026945306e-05,0.00023643369692583923,35273839266127.086,1.7689619324567453e-05,0.14615819900439075,0.14258563974215088,0.14388681565808373,0.1790501818414802,0.18029426835978618,0.17964444054632267,0.06945637733746879,0.07573232948743107,0.06999185424230582,0.07194404106544913,0.07596628838202923,0.07026318006471635
1000,0.0,0.3418412208557129,0.0026433160832931377,139515966016210.97,0.00010975352300499984,0.001876807895582429,91343515578844.64,0.00010367092176319286,0.00049453008944269,55104376985712.75,2.6256229059420232e-05,0.15239938046347215,0.1520685001662233,0.15208049201137663,0.17333733802717155,0.1795270525404291,0.1767086009637805,0.05343243368721791,0.05890370942610941,0.05542154039164305,0.055731973578960335,0.06068859456035608,0.057589092906557796
1500,0.0,0.5505409240722656,0.002460138155636614,124911614807322.03,0.00010447154414225472,0.001536676062100133,74867472528780.66,8.136340006072076e-05,0.0005582471135558366,54134152039775.625,2.4703966946244124e-05,0.15638475595869106,0.15599127480341038,0.15574150669460735,0.16560948606014772,0.16908696631959036,0.16699755115063622,0.03825996833596217,0.04499155638714315,0.040528575188026696,0.03909709755402023,0.04639925768644777,0.04196756289717941
2000,0.0,0.8447525501251221,0.0022734226594764823,107986867572522.61,9.638731918492641e-05,0.0014646069212379818,69739232045381.695,7.597189024262239e-05,0.0004957177726565524,50426687584388.42,2.0894878732335896e-05,0.15845899473883018,0.15781558415643537,0.1578245867681407,0.1664687116663223,0.16919645810056366,0.167897351152869,0.034391113575450404,0.040363378538796874,0.03856843997490832,0.03769370741542674,0.043002498742425385,0.04082215304414621
2500,0.0,1.185624599456787,0.0024576034656720596,123413679305372.8,0.00010340118206785958,0.0015950175719897637,67307259429351.17,8.41085905110273e-05,0.00033528725590040496,36224123078468.195,1.5759332451769187e-05,0.15994034307138566,0.15949346834969402,0.15920924320173077,0.16544952414161065,0.1675140981108636,0.1663502614723589,0.030920214238498965,0.03715423544750979,0.034269196962719864,0.03541552268071817,0.04045372603458582,0.03746853846612745
3000,0.0,1.605074405670166,0.002228369264400866,110608772819144.72,9.39277990884655e-05,0.0018772293219745824,91606940503891.53,9.362853760695919e-05,0.0002489521883688541,33912727963345.375,1.1981654644638744e-05,0.16076184990596262,0.16041325375047355,0.16022402585139595,0.16586130362913146,0.1674441732977986,0.1665717409047588,0.02974177591351517,0.03310677280090663,0.03160889599426388,0.03250409945811104,0.035569125326529845,0.03344848943495963
3500,0.0,2.120431900024414,0.002272653943401467,105531050684867.47,9.415668382225873e-05,0.0017597987328714145,73132437564996.48,8.688182129835473e-05,0.00018242453805888045,18877596623433.484,8.251136457823163e-06,0.1635269174581447,0.16306222813234236,0.1629388083694291,0.16531999440777514,0.16655399837038853,0.166021387024421,0.03002325629381222,0.03176360476527665,0.03070393907172242,0.031772849860875745,0.033315508037164876,0.03207684000435426
4000,0.0,2.676248073577881,0.0021064489867208282,100030922175365.88,8.922215880352841e-05,0.0019749719439278194,87796370952754.16,9.470680556232416e-05,0.0001882076610765042,23700879403951.555,8.511965531943527e-06,0.1639781702408385,0.16341815704722584,0.16336216392506817,0.1656037565889419,0.16700411141284313,0.16636719166104938,0.025387487738432662,0.028306036964379024,0.02738218276548212,0.027574766671181795,0.030089041891435356,0.029169227394059024
4500,0.0,3.31498646736145,0.0022538916090828133,106425969700694.7,9.399367970535661e-05,0.001956057085056622,88184814047605.05,9.497187510758654e-05,0.00014468508246590008,19225353188571.48,7.658254467352616e-06,0.1639858459604369,0.16352637870495096,0.16351940212704508,0.1653052261973358,0.166948326825475,0.16623421777662384,0.02358172151360632,0.025820799197522074,0.024904807921768655,0.02661324813258317,0.028353794335738598,0.027850372268260478
5000,0.0,4.050487279891968,0.0023631205119531095,114184254354033.4,9.890179082353472e-05,0.0019993480408929593,90747494346278.83,9.763469701774168e-05,0.00010222668709717593,15592809151434.668,5.42204108399093e-06,0.16501229336457016,0.16469145602080157,0.16466813708463365,0.1626368660140794,0.1634975003758132,0.16276927693387577,0.023014922114140246,0.02534039293986461,0.02412646563316743,0.026739801367070225,0.029016152430138806,0.027346620701588883
5500,0.0,4.781717300415039,0.0024076642529814343,113787395341833.36,0.00010103037846973366,0.0019843124262717586,84518032854774.23,9.609548029621878e-05,0.00012161014639204456,10609403979442.95,5.190673003309647e-06,0.1647798627907909,0.16447779245963137,0.16443335971961953,0.16232798771941026,0.16309168260058235,0.16274847365953463,0.02223917006858339,0.02446634729348096,0.022841712811761918,0.02674964645826402,0.028238421920276407,0.027058055146923544
6000,0.0,5.663030385971069,0.002302087389019492,107848227846483.67,9.76346899985487e-05,0.0021930153188739043,95684233128964.08,0.0001042860002877047,0.0001471757585157622,10374357534476.484,6.316043533879365e-06,0.16374184016411839,0.16333380229606545,0.16330106873137418,0.16112672670821368,0.16176310640970937,0.1618265239295375,0.02094635351769078,0.023539794668798363,0.022628411210947146,0.026538550634182097,0.02870747648724179,0.027551233019796076
6500,0.0,6.597859621047974,0.0022249471170931465,104796246728277.77,9.528335690580426e-05,0.0022025722062516493,98779350009859.2,0.00010420282052398968,0.00024985096277636387,20322580926564.97,9.728416190511398e-06,0.16396766625609976,0.16362942698054747,0.16359967795613417,0.16144220651219846,0.16244123898768578,0.16198377500435535,0.021572849256263862,0.024006699079141682,0.022565864462893947,0.026486853978097465,0.028408529589289487,0.027124679418964435
7000,0.0,7.6079018115997314,0.002190602134845962,101712381906662.69,9.35099171117074e-05,0.0021555602181038834,99689747393777.92,0.00010277883873938147,0.000304843405873087,28045837455389.12,1.1644244262114098e-05,0.16340984202025338,0.163061776628652,0.16308966762373212,0.1601882996083693,0.16115666150697935,0.16076261061895497,0.021524788397411596,0.02367171992506441,0.022492979617431127,0.026373824051196575,0.028361526680041396,0.027233551260401508
7500,0.0,8.757477521896362,0.0021972025345746602,101255655345905.5,9.397454744720445e-05,0.0020986628708764866,93527003280116.4,0.00010017562939149821,0.0002670254011306338,22417637676440.098,9.496466286699904e-06,0.16323231493377055,0.16292203095237634,0.16292097231465336,0.1604968426606407,0.1612956066121043,0.16119632269039422,0.022038584793376583,0.023593982709240187,0.02271775532762218,0.026774990730105783,0.028100045773574125,0.02773198616996
8000,0.0,9.845690727233887,0.0022404069652206993,102264909994922.72,9.593824991331276e-05,0.002071718553684514,90228799577670.11,9.833295460445018e-05,0.00022520557410806162,17098284542756.111,8.343755194950528e-06,0.1637982083484985,0.16352698391036943,0.16359250331306446,0.1609650898178433,0.16170539692417696,0.16145881541180834,0.021970855757900393,0.02346188963954075,0.02262077011038089,0.026517205604169654,0.027884165873146037,0.027542433475806555
8500,0.0,11.031718969345093,0.002355407706768369,106443125045493.61,9.905937353100814e-05,0.0020468071924602716,90372983156390.97,9.648531332306156e-05,0.00021751123769992944,15111081884374.02,6.937001420805595e-06,0.16408211750159565,0.16385357705895645,0.16383974771977808,0.1607066868744193,0.1613678656139031,0.1610030091835138,0.021537451501342716,0.022908175272190145,0.021703146363657853,0.025962743697458143,0.027323430015932706,0.026478905336655218
9000,0.0,12.19372034072876,0.0023562367545236587,107303729520388.84,9.925260605857213e-05,0.0019730883017595804,87698436424275.48,9.371423649697435e-05,0.0001724924039240433,12761632280899.068,5.722533761454017e-06,0.16351521987165474,0.16331250537815545,0.1632867913219672,0.16128424874203912,0.16187923025377152,0.16166971337530925,0.021535578780596015,0.023183320297639795,0.021676479644161608,0.025574976273428092,0.027344444089498758,0.02600595674105462
9500,0.0,13.71827483177185,0.002342617837480464,106473191331228.4,9.837899368459319e-05,0.0019690355944932568,86846313362327.64,9.288158008706904e-05,0.00019189433040393838,12952472822474.127,5.814875081591166e-06,0.16379450355780611,0.16357578314478838,0.16355210807707274,0.16227799267811852,0.16268730950414295,0.16255026890666824,0.021090103637194324,0.02290891735285849,0.021319734459020117,0.025477790563124082,0.02662477841627437,0.02564052733260245
10000,0.0,14.89015507698059,0.0023453161628425225,106073274864230.72,9.885255966569674e-05,0.0019077324095380767,84749251381867.83,9.03734907344626e-05,0.00016362815240922912,10802233561528.666,5.418135514839351e-06,0.16338714271628513,0.16314114132810623,0.16314840549337964,0.16206479121647202,0.16282413791887426,0.16246989034296655,0.02030443066534239,0.022097136053727623,0.020556274755745944,0.025192109087602346,0.026469264071058818,0.025436973546625996
