train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,0.0,24.583406686782837,0.00017730446589421964,10468116185083.281,7.757755223245888e-06,0.00011800383461128543,4389159244328.287,5.645945076804946e-06,1.1287929368904504e-05,652535371610.367,5.192611390509141e-07,0.03738906514582433,0.037590686293356025,0.03754216527528821,0.040369137368250506,0.04115886104042667,0.03977052337258272,0.0116368237463201,0.014476439087528421,0.011124959057903614,0.011583940324500575,0.01441670454792448,0.011068505405339182
1000,0.0,27.928813695907593,0.00020553559138930527,13498684165673.334,7.735925625437229e-06,0.00018384038849226074,16527901756668.564,5.816632258665314e-06,0.00010325863412033334,10316141210265.78,6.150621439574323e-07,0.04080374718858711,0.04885984050619517,0.03936165644485149,0.04643986908372385,0.05176015705074432,0.04152058594399338,0.020130359047699223,0.03379988015400634,0.0106684948955338,0.01999837962635749,0.033677283386877345,0.010526104626051178
1500,0.0,33.280723333358765,0.00024131923114962186,17480046840233.672,6.97517126155283e-06,0.00019735279028096974,14781976781570.998,5.435098383094981e-06,0.00010110115273392698,6434951088848.912,3.0197242768223566e-07,0.04221048976125554,0.056601737952059104,0.039789782877839845,0.044012021691715704,0.05533530648499347,0.041076950531711544,0.019326258591799737,0.03871067777185953,0.009781718311263168,0.019247442118472728,0.03794769647696163,0.009666795258670507
2000,0.0,34.14202690124512,0.00018978502402242038,6113009892806.228,5.707132405106565e-06,0.00018252625466597946,6439980178087.453,5.4091204768072645e-06,0.00013114849885277225,4552871829298.254,1.5266539490996194e-06,0.03936793743497412,0.03845545133521719,0.03827888652352249,0.04246545161540621,0.04164966991218596,0.04077620648587443,0.015053211961004728,0.013643966895761679,0.010926510163700446,0.015220485333505096,0.013688112132012837,0.010987910495089253
2500,0.0,40.5692663192749,0.00018446188951317283,7439046564908.195,6.281307861453833e-06,0.00013876562040954509,4597839490729.979,5.048993657755114e-06,6.677996630988883e-05,2422822502711.9185,5.326211931732621e-07,0.040931337031275966,0.04050485089922259,0.03927862014984559,0.04357479332418044,0.041957967942474014,0.04064246777264193,0.01614215745549915,0.014209325142032282,0.008890310464314377,0.0181952757337583,0.014750708553757824,0.008862402365919123
3000,0.0,45.936341524124146,0.00017059474854955767,8123437548045.96,5.7635363465754304e-06,0.0001428201615401099,4942730531155.156,5.463251062877867e-06,4.929418027643334e-05,2153865145470.3665,4.303974518440351e-07,0.04062987483484841,0.04010989828328532,0.03923230881069933,0.04336714213611993,0.04221271859635345,0.04112584208938687,0.014751796693377449,0.012838339274633445,0.008684294750128356,0.015460471135949623,0.0128429887368302,0.008609218984871778
3500,0.0,51.72802686691284,0.00017971552909684646,8131914651550.313,5.738921400379231e-06,0.00019185114428958746,7117156147318.336,5.304076517937342e-06,0.00010336482518690787,5271126071776.392,7.592260816196249e-07,0.04147887586689045,0.0434648422564584,0.04005329662824236,0.04195149906261747,0.04406482721256785,0.040612399854177514,0.013769991473269827,0.02013270068838444,0.008209522720843137,0.013672810136477604,0.020129149087594698,0.00822622533394363
4000,0.0,57.61374354362488,0.00013868805700564924,5628690338976.654,5.4192151955653546e-06,0.0001431858009756451,5228177372797.01,5.747133277335444e-06,2.5616866126545183e-05,1273475948529.138,4.869107969007903e-07,0.040833635501910395,0.04007014197007486,0.03997889524815541,0.04150598292775053,0.04095497043165939,0.0404914124804913,0.011080875890049914,0.008867894041118714,0.006853479920275191,0.011147961478482482,0.008865856019099016,0.0068539915534986924
4500,0.0,66.01533532142639,0.00014497640628378678,7474259032328.878,5.854889017841032e-06,0.00015361567545664088,7526152318185.1875,5.87082952719048e-06,2.9031206027970418e-05,3300444136063.633,3.562614625126118e-07,0.04138494786574562,0.04122111430572016,0.04008125281997888,0.0422258559457001,0.04149597597809089,0.04047794957123728,0.01217294477705146,0.012126636271995058,0.005829336525006377,0.012224763025374714,0.014312496872445934,0.005861801349345414
5000,0.0,76.2991349697113,0.0001550258744759061,9052971344364.244,6.225408463004771e-06,0.0001255784877096184,6466456173131.953,5.833041977015329e-06,8.13350696322929e-06,1784683941881.8135,2.283974423052296e-07,0.041345740003559756,0.042729190636802306,0.04025970759406173,0.04008826979130427,0.04222221567939909,0.0395992775071419,0.010652848538069118,0.0147120798737447,0.006157479434644703,0.01088729133457921,0.015204172400671186,0.006221711526956814
5500,0.0,83.66252708435059,0.00016099421297241777,8149638576588.541,6.392050418424066e-06,0.00012734232928970346,5797917385478.312,5.6604333045125605e-06,1.328942782922275e-05,1637959302659.5625,2.407473470933618e-07,0.0410688504681255,0.04101204543090545,0.04033135622928936,0.04072810337056341,0.04062495342007283,0.039735440782862314,0.009753750870549228,0.010111117806940594,0.005304392119907047,0.013008053868369882,0.010074457634531468,0.005381924894977432
