train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,0.0,0.43598198890686035,0.00014118660287475366,7719735388613.334,6.573051551745855e-06,0.00012690736550725608,5899371234677.26,8.128177251279154e-06,5.366074712071661e-05,3260860757621.305,4.2207157460906506e-06,0.0336207122940622,0.03454680877108868,0.033163510707264664,0.04346621984075266,0.04361503732527107,0.04363570729672455,0.021181547025074347,0.022671199618712362,0.022135994101997746,0.021253182070798845,0.022594818471741107,0.02210282488074184
1000,0.0,1.2758944034576416,0.00018427007570008828,12557250960462.955,7.749186128873803e-06,0.00015575781109252842,11708466863613.463,7.945746947124225e-06,5.78176460009282e-05,9315004816334.24,2.926166380598943e-06,0.03661707451655638,0.03691895929198031,0.03608893841177293,0.043996929360825845,0.044419065178335035,0.04378184826786233,0.014628283814825227,0.015360044590105516,0.014557853179937477,0.014745454911908836,0.015321339910712408,0.014625841378737625
1500,0.0,1.9889471530914307,0.00016472037158438518,7929086139790.175,6.828813773242464e-06,0.00011021525830680553,5570227457364.569,5.683768382428552e-06,4.209040138437519e-05,2866337873274.532,1.9037644483201853e-06,0.037703003322070335,0.03803945319375705,0.03735166313390219,0.04054742462087139,0.04136366107872031,0.040885868405518236,0.010973587711843574,0.013795916728225732,0.011955593932164566,0.010967694125485934,0.013810406167531852,0.011974626289643941
2000,0.0,2.5521209239959717,0.00015076942327048155,7273222677178.662,6.292297516344536e-06,0.00010385180062557494,5585294406488.706,5.522117916070676e-06,3.490255161786468e-05,3448306040698.624,1.6978936933450221e-06,0.03826987085495889,0.0384779575584461,0.03798845046196791,0.04095964005915405,0.04122890198075143,0.040873291244830426,0.01033290666032063,0.012024380631850387,0.010356715530229803,0.010395938521973415,0.012129639850054285,0.01039229013480704
2500,0.0,3.854614734649658,0.00016376047715489764,7968867613368.829,6.63028129725301e-06,0.0001131988120853553,4513103964194.457,5.657290639970166e-06,2.8564551326169996e-05,2076593018387.4995,1.115038821512508e-06,0.038709186260815695,0.0388735294404188,0.03837618338365532,0.04118581074155666,0.040925905234313845,0.04113123518120509,0.009490661118489223,0.010843854389740134,0.009951137658343658,0.00962243827323025,0.010944028409896538,0.010084685033627198
3000,0.0,4.755359172821045,0.00014945027394184878,7238810824395.592,6.043045713027484e-06,0.00013680472621170687,6770656788820.953,6.475081874737451e-06,3.06064587724267e-05,2704157436476.117,1.2522022070510364e-06,0.03902481848027102,0.0391244730780846,0.038791142001763,0.04116424584067076,0.041402162680525184,0.04129237972445054,0.008843191151567982,0.009607493017678322,0.008818309952236699,0.008931695186915946,0.00966286057161982,0.008910852846165516
3500,0.0,6.52782130241394,0.00014960453407626535,6785333687222.489,5.913214756623088e-06,0.00013527680560930386,6314412138005.662,6.297040524801933e-06,3.2008440937506176e-05,2641243966220.4526,1.3360427003413978e-06,0.0396346268143248,0.03968557167842773,0.03939147923742647,0.04086663395535344,0.041157501541486764,0.0411423671514419,0.008310506407576818,0.009107810733874379,0.00862682139995434,0.008270184697697415,0.009104653231496236,0.008591610539079137
4000,0.0,7.70012354850769,0.00013895809859870427,6324617983010.097,5.550465369451194e-06,0.0001500441621728515,7258501988271.071,6.720322066015133e-06,3.195573238135903e-05,3039749878381.062,1.216113077376927e-06,0.03971732886921457,0.039703476080912015,0.03948367350375675,0.04090248535312297,0.04134137791778207,0.04097404873498519,0.007618571690247249,0.008838475231474721,0.007793693277266327,0.0075464444147962705,0.008798035857816603,0.007741872312535486
4500,0.0,9.303921461105347,0.0001510519166448592,6902879155908.244,5.903184369640608e-06,0.00013796857425506625,6718608796544.453,6.3371543379571395e-06,2.1164601165013606e-05,2308886453864.864,7.891053438565487e-07,0.0397288233112856,0.03975854884638447,0.039550995033801974,0.04066238286195584,0.04120935255223095,0.040776917687787566,0.007301925326222851,0.008593470324965002,0.0076014832642208666,0.0072618958511749335,0.00857364236852303,0.007574666219169574
5000,0.0,11.600837469100952,0.0001604778590698337,7622530100418.464,6.315665721529379e-06,0.00013601455380395517,6218044444968.822,6.227686549379785e-06,1.7333940397315027e-05,1434762336273.783,5.383001073361662e-07,0.04001423521057473,0.04002958622718713,0.03982518992836281,0.03990407999268459,0.04022752631326082,0.03996208916794425,0.007030649186393958,0.007956900775614334,0.0073341956225437595,0.0070397511144746575,0.00803046059291735,0.007359587441878199
